종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"000910","유니온","KOSPI","","2945","10","0.34","45976217955"
"000950","전방","KOSPI","","32700","-1100","-3.25","54936000000"
"000970","한국주철관","KOSPI","","6660","10","0.15","151851330000"
"000990","DB하이텍","KOSPI","","89900","1800","2.04","3911062461200"
"001020","페이퍼코리아","KOSPI","","2460","-20","-0.81","87567788520"
"001040","CJ","KOSPI","","131400","2900","2.26","3833857537200"
"001045","CJ우","KOSPI","","68900","800","1.17","155729364700"
"00104K","CJ4우(전환)","KOSPI","","128800","1900","1.5","544374745600"
"001060","JW중외제약","KOSPI","","27500","350","1.29","640363075000"
"001065","JW중외제약우","KOSPI","","22650","0","0.00","7745190150"
"001067","JW중외제약2우B","KOSPI","","48900","150","0.31","10267679700"
"001070","대한방직","KOSPI","","6050","80","1.34","32065000000"
"001080","만호제강","KOSPI","","4010","20","0.5","140810989600"
"001120","LX인터내셔널","KOSPI","","40300","-150","-0.37","1562028000000"
"001130","대한제분","KOSPI","","11700","-80","-0.68","197730000000"
"001200","유진투자증권","KOSPI","","4355","35","0.81","421853250390"
"001210","금호전기","KOSPI","","12170","-700","-5.44","150616114720"
"001230","동국홀딩스","KOSPI","","2030","5","0.25","315680661450"
"001250","GS글로벌","KOSPI","","2660","25","0.95","219539812240"
"001260","남광토건","KOSPI","","8000","50","0.63","78660576000"
"001270","부국증권","KOSPI","","52100","-200","-0.38","540271060600"
"001275","부국증권우","KOSPI","","30300","100","0.33","90900000000"
"001290","상상인증권","KOSPI","","1010","0","0.00","109420491200"
"001340","PKC","KOSPI","","5100","100","2.00","229643253900"
"001360","삼성제약","KOSPI","","1319","-11","-0.83","124199782201"
"001380","SG글로벌","KOSPI","","1308","6","0.46","29406548868"
"001390","KG케미칼","KOSPI","","4520","65","1.46","300144434720"
"001420","태원물산","KOSPI","","2790","-90","-3.13","21204000000"
"001430","세아베스틸지주","KOSPI","","42350","1950","4.83","1518760739650"
"001440","대한전선","KOSPI","","27400","450","1.67","5370197130400"
"001450","현대해상","KOSPI","","51100","-2400","-4.49","4356185575000"
"001460","BYC","KOSPI","","37700","150","0.4","235479855000"
"001465","BYC우","KOSPI","","27100","100","0.37","58369335000"
"001470","삼부토건","KOSPI","","5820","0","0.00","227794235460"
"001500","현대차증권","KOSPI","","7920","100","1.28","489717708480"
"001510","SK증권","KOSPI","","2430","30","1.25","562047056550"
"001515","SK증권우","KOSPI","","4140","-60","-1.43","8098903980"
"001520","동양","KOSPI","","1072","6","0.56","114834818304"
"001525","동양우","KOSPI","","8900","230","2.65","2337273500"
"001527","동양2우B","KOSPI","","6030","110","1.86","1240401150"
"001530","DI동일","KOSPI","","27600","750","2.79","571751139600"
"001550","조비","KOSPI","","11400","110","0.97","59191524600"
"001560","제일연마","KOSPI","","9280","110","1.2","70528000000"
"001570","금양","KOSPI","","9900","0","0.00","633275240400"
"001620","케이비아이동국실업","KOSPI","","2260","45","2.03","50304449560"
"001630","종근당홀딩스","KOSPI","","38900","0","0.00","194883592900"
"001680","대상","KOSPI","","19210","160","0.84","665588560250"
"001685","대상우","KOSPI","","14780","90","0.61","20251895940"
"001720","신영증권","KOSPI","","148000","-1500","-1.00","2433120000000"
"001740","SK네트웍스","KOSPI","","6400","10","0.16","1283800889600"
"001750","한양증권","KOSPI","","19430","-60","-0.31","293577312980"
"001755","한양증권우","KOSPI","","19280","-210","-1.08","9116933600"
"001770","SHD","KOSPI","","15830","730","4.83","19231518740"
"001780","알루코","KOSPI","","1595","-16","-0.99","154444060540"
"001790","대한제당","KOSPI","","2910","30","1.04","250963972650"
"001795","대한제당우","KOSPI","","2190","5","0.23","14197244400"
"001800","오리온홀딩스","KOSPI","","25550","250","0.99","1537002458600"
"001820","삼화콘덴서","KOSPI","","109800","4800","4.57","1141371000000"
"001940","KISCO홀딩스","KOSPI","","27200","-250","-0.91","385597536000"
"002020","코오롱","KOSPI","","25400","150","0.59","327855072000"
"002025","코오롱우","KOSPI","","13450","150","1.13","15607877650"
"002030","아세아","KOSPI","","206500","0","0.00","425152938000"
"002070","비비안","KOSPI","","5180","525","11.28","24873324000"
"002100","경농","KOSPI","","9330","20","0.21","182145624750"
"002140","고려산업","KOSPI","","2060","0","0.00","51375215500"
"002150","도화엔지니어링","KOSPI","","5320","-30","-0.56","179390400000"
"002170","SYTS","KOSPI","","54300","-700","-1.27","162900000000"
"002200","한국수출포장","KOSPI","","2725","25","0.93","91287339225"
"002210","동성제약","KOSPI","","1425","7","0.49","137682797475"
"002220","한일철강","KOSPI","","3015","110","3.79","80492841900"
"002240","고려제강","KOSPI","","17220","20","0.12","464940000000"
"002310","아세아제지","KOSPI","","8840","230","2.67","348733668400"
"002320","한진","KOSPI","","14870","0","0.00","230761819920"
"002350","넥센타이어","KOSPI","","6080","0","0.00","593820692160"
"002355","넥센타이어1우B","KOSPI","","3910","0","0.00","25415000000"
"002360","SH에너지화학","KOSPI","","1604","-14","-0.87","17825850292"
"002380","KCC","KOSPI","","482000","-3000","-0.62","4141775872000"
"002390","한독","KOSPI","","9530","10","0.11","131166469490"
"002410","범양건영","KOSPI","","1935","0","0.00","53173451700"
"002420","우양피앤엘","KOSPI","","5780","-90","-1.53","180150369520"
"002450","삼익악기","KOSPI","","1159","7","0.61","104925330485"
"002460","HS화성","KOSPI","","10740","-150","-1.38","109011000000"
"002600","조흥","KOSPI","","137900","800","0.58","82740000000"
"002620","제일파마홀딩스","KOSPI","","7690","40","0.52","122835099950"
"002630","오리엔트바이오","KOSPI","","913","0","0.00","54133141326"
"002690","동일제강","KOSPI","","1484","5","0.34","30125734240"
"002700","신일전자","KOSPI","","997","5","0.5","68341878437"
"002710","TCC스틸","KOSPI","","11180","-520","-4.44","293069132460"
"002720","국제약품","KOSPI","","3415","30","0.89","72260826280"
"002760","보락","KOSPI","","1017","3","0.3","60918300000"
"002780","진흥기업","KOSPI","","782","0","0.00","113758904590"
"002785","진흥기업우B","KOSPI","","1336","0","0.00","1145243248"
"002787","진흥기업2우B","KOSPI","","2895","0","0.00","853469160"
"002790","아모레퍼시픽홀딩스","KOSPI","","26400","50","0.19","2018495952000"
"002795","아모레퍼시픽홀딩스우","KOSPI","","11160","-10","-0.09","71213879520"
"00279K","아모레퍼시픽홀딩스3우C","KOSPI","","21500","50","0.23","152482300000"
"002810","삼영무역","KOSPI","","22050","-250","-1.12","407196203400"
"002820","SUN&L","KOSPI","","1701","2","0.12","20519510004"
"002840","미원상사","KOSPI","","130000","-1400","-1.07","585000000000"
"002870","신풍","KOSPI","","1058","17","1.63","36986304600"
"002880","디와이에이","KOSPI","","753","0","0.00","35220818235"
"002900","TYM","KOSPI","","7520","340","4.74","311328000000"
"002920","유성기업","KOSPI","","1800","14","0.78","46705500000"
"002960","한국쉘석유","KOSPI","","499500","2500","0.5","649350000000"
"002990","금호건설","KOSPI","","16090","-420","-2.54","599512981660"
"002995","금호건설우","KOSPI","","20300","300","1.5","5932999800"
"003000","부광약품","KOSPI","","4080","40","0.99","402551857680"
"003010","혜인","KOSPI","","10650","880","9.01","135390755550"
"003030","세아제강지주","KOSPI","","103000","-1300","-1.25","426590671000"
"003060","에이프로젠바이오로직스","KOSPI","","1810","83","4.81","28940663770"
"003070","코오롱글로벌","KOSPI","","9350","-90","-0.95","237714016650"
"003075","코오롱글로벌우","KOSPI","","13180","-340","-2.51","9762913660"
"003080","SB성보","KOSPI","","2240","15","0.67","44844800000"
"003090","대웅","KOSPI","","16860","-340","-1.98","980273782800"
"0030R0","대신밸류리츠","KOSPI","","3920","80","2.08","234337600000"
"003120","일성아이에스","KOSPI","","20550","-100","-0.48","273315000000"
"003160","디아이","KOSPI","","31250","800","2.63","884375000000"
"003200","일신방직","KOSPI","","10480","60","0.58","240620800000"
"003220","대원제약","KOSPI","","8070","80","1.00","180990594810"
"003230","삼양식품","KOSPI","","1417000","-7000","-0.49","10674282255000"
"003240","태광산업","KOSPI","","901000","-38000","-4.05","1003173400000"
"003280","흥아해운","KOSPI","","1724","25","1.47","414492525876"
"003300","한일홀딩스","KOSPI","","18700","-290","-1.53","576548002800"
"003350","한국화장품제조","KOSPI","","12750","-10","-0.08","288915000000"
"003460","유화증권","KOSPI","","3065","20","0.66","173792901975"
"003465","유화증권우","KOSPI","","3220","-5","-0.16","56274088500"
"003470","유안타증권","KOSPI","","4745","45","0.96","914267083990"
"003475","유안타증권우","KOSPI","","4325","10","0.23","55409175250"
"003480","한진중공업홀딩스","KOSPI","","4740","40","0.85","139971308880"
"003490","대한항공","KOSPI","","30200","1050","3.6","11120263962200"
"003495","대한항공우","KOSPI","","22100","300","1.38","24548547400"
"003520","영진약품","KOSPI","","1116","4","0.36","204108287796"
"003530","한화투자증권","KOSPI","","5100","420","8.97","1094193652500"
"003535","한화투자증권우","KOSPI","","6780","210","3.2","32544000000"
"003540","대신증권","KOSPI","","26500","150","0.57","1263152339000"
"003545","대신증권우","KOSPI","","20350","-50","-0.25","496200846900"
"003547","대신증권2우B","KOSPI","","19520","20","0.1","187522120320"
"003550","LG","KOSPI","","121100","2800","2.37","18309351684400"
"003555","LG우","KOSPI","","71000","500","0.71","213795129000"
"003570","SNT다이내믹스","KOSPI","","28200","-250","-0.88","937726055400"
"003580","HLB글로벌","KOSPI","","1737","46","2.72","88002508185"
"003610","방림","KOSPI","","5500","-80","-1.43","176609279000"
"003620","KG모빌리티","KOSPI","","2635","-20","-0.75","533257893120"
"003650","미창석유","KOSPI","","133500","1500","1.14","232246212000"
"003670","포스코퓨처엠","KOSPI","","183600","-200","-0.11","16330525992000"
"003680","한성기업","KOSPI","","4820","135","2.88","29929862300"
"003690","코리안리","KOSPI","","14500","-970","-6.27","2562454949500"
"003720","삼영","KOSPI","","6060","110","1.85","206040000000"
"003780","진양산업","KOSPI","","3900","65","1.69","50700000000"
"003830","대한화섬","KOSPI","","114800","1400","1.23","152454400000"
"003850","보령","KOSPI","","9040","140","1.57","775516351280"
"003920","남양유업","KOSPI","","43400","0","0.00","246227599800"
"003925","남양유업우","KOSPI","","29900","400","1.36","56545355100"
"003960","사조대림","KOSPI","","30800","500","1.65","282265583600"
"004000","롯데정밀화학","KOSPI","","45700","-400","-0.87","1179060000000"
"004020","현대제철","KOSPI","","31500","-150","-0.47","4203542227500"
"004060","SG세계물산","KOSPI","","2295","15","0.66","46456528320"
"004080","신흥","KOSPI","","14020","-40","-0.28","130386000000"
"004090","한국석유","KOSPI","","11330","160","1.43","143824379600"
"004100","태양금속","KOSPI","","2690","165","6.53","98723000000"
"004105","태양금속우","KOSPI","","3240","125","4.01","10692000000"
"004140","동방","KOSPI","","1811","6","0.33","86876868226"
"004150","한솔홀딩스","KOSPI","","3485","0","0.00","142977770700"
"004170","신세계","KOSPI","","382500","3000","0.79","3612781732500"
"004250","NPC","KOSPI","","3030","30","1.00","111261600000"
"004255","NPC우","KOSPI","","1870","-15","-0.8","9873600000"
"004270","남성","KOSPI","","4940","5","0.1","22527032320"
"004310","현대약품","KOSPI","","7950","270","3.52","254400000000"
"004360","세방","KOSPI","","13410","10","0.07","256340236230"
"004365","세방우","KOSPI","","9360","0","0.00","34531380000"
"004370","농심","KOSPI","","430000","-500","-0.12","2615536060000"
"004380","삼익THK","KOSPI","","8100","190","2.4","167670000000"
"004410","서울식품","KOSPI","","1241","7","0.57","48963671133"
"004415","서울식품우","KOSPI","","5480","1260","29.86","1219026000"
"004430","송원산업","KOSPI","","11910","-30","-0.25","285840000000"
"004440","삼일씨엔에스","KOSPI","","5390","70","1.32","68625194330"
"004450","삼화왕관","KOSPI","","27650","650","2.41","59568579350"
"004490","세방전지","KOSPI","","64400","-2100","-3.16","892584000000"
"004540","깨끗한나라","KOSPI","","1225","29","2.42","45619848925"
"004545","깨끗한나라우","KOSPI","","4200","50","1.2","1537872000"
"004560","현대비앤지스틸","KOSPI","","11650","60","0.52","175668148150"
"004690","삼천리","KOSPI","","136700","200","0.15","495780415900"
"004700","조광피혁","KOSPI","","64100","-900","-1.38","426209745800"
"004710","한솔테크닉스","KOSPI","","8460","-30","-0.35","449393651820"
"004720","팜젠사이언스","KOSPI","","3070","-70","-2.23","69548900550"
"004770","써니전자","KOSPI","","2185","100","4.8","77583752030"
"004800","효성","KOSPI","","159000","0","0.00","2661724713000"
"004830","덕성","KOSPI","","3320","55","1.68","52057600000"
"004835","덕성우","KOSPI","","4250","0","0.00","5916000000"
"004840","DRB동일","KOSPI","","4080","10","0.25","78631245120"
"004870","티웨이홀딩스","KOSPI","","1141","3","0.26","25823908418"
"004890","동일산업","KOSPI","","36600","200","0.55","88762869000"
"004910","조광페인트","KOSPI","","3540","0","0.00","45312000000"
"004920","씨아이테크","KOSPI","","913","7","0.77","47640223136"
"004960","한신공영","KOSPI","","12550","570","4.76","145212310100"
"004970","신라교역","KOSPI","","9160","-30","-0.33","146560000000"
"004980","성신양회","KOSPI","","8400","-30","-0.36","205935013200"
"004985","성신양회우","KOSPI","","8720","260","3.07","6414824400"
"004990","롯데지주","KOSPI","","24750","-100","-0.4","2466678456000"
"00499K","롯데지주우","KOSPI","","25100","300","1.21","20220635300"
"005010","휴스틸","KOSPI","","3830","40","1.06","215200327250"
"005030","부산주공","KOSPI","","486","0","0.00","45092532168"
"005070","코스모신소재","KOSPI","","39000","450","1.17","1295368269000"
"005090","SGC에너지","KOSPI","","56100","2700","5.06","808363581300"
"005110","한창","KOSPI","","1254","0","0.00","26467434378"
"005180","빙그레","KOSPI","","90300","-1700","-1.85","836993499300"
"005250","녹십자홀딩스","KOSPI","","9900","50","0.51","465579279000"
"005257","녹십자홀딩스2우","KOSPI","","17690","-310","-1.72","14965563100"
"005300","롯데칠성","KOSPI","","98300","0","0.00","912114297200"
"005305","롯데칠성우","KOSPI","","66500","-400","-0.6","51558115000"
"005320","온타이드","KOSPI","","1205","47","4.06","41196353225"
"005360","모나미","KOSPI","","1353","26","1.96","25568056371"
"005380","현대차","KOSPI","","383500","0","0.00","78524603261000"
"005385","현대차우","KOSPI","","185600","800","0.43","4332082176000"
"005387","현대차2우B","KOSPI","","184800","200","0.11","6461334264000"
"005389","현대차3우B","KOSPI","","181400","-100","-0.06","422199792800"
"005420","코스모화학","KOSPI","","10310","-130","-1.25","395988830680"
"005430","한국공항","KOSPI","","79000","1600","2.07","250142045000"
"005440","현대지에프홀딩스","KOSPI","","11910","-90","-0.75","2184260640090"
"005490","POSCO홀딩스","KOSPI","","337000","-5000","-1.46","26704394599000"
"005500","삼진제약","KOSPI","","18750","-70","-0.37","249750000000"
"005610","삼립","KOSPI","","40650","-250","-0.61","350769215850"
"005680","삼영전자","KOSPI","","12130","90","0.75","242600000000"
"005690","파미셀","KOSPI","","10500","120","1.16","630042147000"
"005720","넥센","KOSPI","","6020","-30","-0.5","316314741540"
"005725","넥센우","KOSPI","","4335","-10","-0.23","15608601000"
"005740","크라운해태홀딩스","KOSPI","","5660","20","0.35","84035984020"
"005745","크라운해태홀딩스우","KOSPI","","5250","-110","-2.05","3153811500"
"005750","대림바스","KOSPI","","4735","15","0.32","78564256400"
"005800","신영와코루","KOSPI","","13550","220","1.65","121950000000"
"005810","풍산홀딩스","KOSPI","","37100","-200","-0.54","534881533200"
"005820","원림","KOSPI","","15210","120","0.8","34952123700"
"005830","DB손해보험","KOSPI","","195700","-7300","-3.6","12818418299300"
"005850","에스엘","KOSPI","","51400","600","1.18","2387453928000"
"005870","휴니드","KOSPI","","4300","-50","-1.15","60698864500"
"005880","대한해운","KOSPI","","2105","30","1.45","679383150700"
"005930","삼성전자","KOSPI","","255500","5500","2.2","1493724184344000"
"005935","삼성전자우","KOSPI","","191600","7500","4.07","153734322494800"
"005940","NH투자증권","KOSPI","","26650","350","1.33","9839342698250"
"005945","NH투자증권우","KOSPI","","23200","0","0.00","437806457600"
"005950","이수화학","KOSPI","","11780","620","5.56","309745310820"
"005960","동부건설","KOSPI","","7520","20","0.27","172558905760"
"005965","동부건설우","KOSPI","","17070","0","0.00","3853245240"
"006040","동원산업","KOSPI","","38100","250","0.66","1681765203900"
"006060","화승인더","KOSPI","","2455","-20","-0.81","135810600000"
"006090","사조오양","KOSPI","","8970","-80","-0.88","84521968830"
"006110","삼아알미늄","KOSPI","","68700","-500","-0.72","1038981358500"
"006120","SK디스커버리","KOSPI","","52900","-1000","-1.86","921187427900"
"006125","SK디스커버리우","KOSPI","","41400","-100","-0.24","50992587000"
"006200","한국전자홀딩스","KOSPI","","1788","40","2.29","16736801076"
"006220","제주은행","KOSPI","","10070","0","0.00","380631468990"
"006260","LS","KOSPI","","299500","7500","2.57","9344400000000"
"006280","녹십자","KOSPI","","127600","600","0.47","1491202248800"
"006340","대원전선","KOSPI","","12930","490","3.94","1013898398880"
"006345","대원전선우","KOSPI","","9810","80","0.82","25713972000"
"006360","GS건설","KOSPI","","34250","650","1.93","2931166032500"
"006370","대구백화점","KOSPI","","3580","-135","-3.63","38741367380"
"006380","카프로","KOSPI","","3660","0","0.00","618539985360"
"006400","삼성SDI","KOSPI","","548000","9000","1.67","44160870440000"
"006405","삼성SDI우","KOSPI","","219500","5500","2.57","355128172000"
"006490","프리티","KOSPI","","898","0","0.00","26560346254"
"006570","대림통상","KOSPI","","1924","64","3.44","29292900000"
"006650","대한유화","KOSPI","","96700","300","0.31","628550000000"
"006660","삼성공조","KOSPI","","12310","170","1.4","100034925340"
"006740","블루산업개발","KOSPI","","5220","-10","-0.19","31064005980"
"006800","미래에셋증권","KOSPI","","34450","1250","3.77","18707075206950"
"006805","미래에셋증권우","KOSPI","","11930","120","1.02","160507806690"
"00680K","미래에셋증권2우B","KOSPI","","10900","250","2.35","1387255535000"
"006840","AK홀딩스","KOSPI","","7710","-290","-3.63","102138695310"
"006880","신송홀딩스","KOSPI","","4350","-35","-0.8","51455532300"
"006890","태경케미컬","KOSPI","","5100","10","0.2","59160000000"
"006980","우성","KOSPI","","15950","120","0.76","49285500000"
"007070","GS리테일","KOSPI","","25400","-250","-0.97","2123628341000"
"007110","일신석재","KOSPI","","603","0","0.00","46706335830"
"007120","미래아이앤지","KOSPI","","1169","13","1.12","31940720266"
"007160","사조산업","KOSPI","","50300","400","0.8","251500000000"
"007210","벽산","KOSPI","","1430","6","0.42","93464800000"
"007280","한국특강","KOSPI","","2320","-45","-1.9","66459972800"
"007310","오뚜기","KOSPI","","334000","-2000","-0.6","1338615220000"
"007340","DN오토모티브","KOSPI","","45100","-900","-1.96","2638840011500"
"007460","에이프로젠","KOSPI","","2160","80","3.85","53624058480"
"007540","샘표","KOSPI","","43000","100","0.23","123659400000"
"007570","일양약품","KOSPI","","8370","10","0.12","159747007680"
"007575","일양약품우","KOSPI","","7740","-60","-0.77","3444919200"
"007590","동방아그로","KOSPI","","5590","0","0.00","76122255430"
"007610","선도전기","KOSPI","","3940","70","1.81","70920000000"
"007660","이수페타시스","KOSPI","","111100","5100","4.81","8155764230900"
"007690","국도화학","KOSPI","","39200","-1550","-3.8","363024614400"
"007700","F&F홀딩스","KOSPI","","14190","-10","-0.07","555032867730"
"007810","코리아써키트","KOSPI","","51000","-400","-0.78","1223113620000"
"007815","코리아써우","KOSPI","","18200","-370","-1.99","53957358000"
"00781K","코리아써키트2우B","KOSPI","","13920","-50","-0.36","10909090080"
"007860","서연","KOSPI","","7760","-10","-0.13","182203589440"
"007980","TP","KOSPI","","1730","-2","-0.12","81132415500"
"008040","사조동아원","KOSPI","","8550","770","9.9","120678633000"
"008060","대덕","KOSPI","","14520","-250","-1.69","454288662960"
"00806K","대덕1우","KOSPI","","10760","-90","-0.83","13044961320"
"008250","이건산업","KOSPI","","3120","80","2.63","34172221200"
"008260","NI스틸","KOSPI","","3420","-95","-2.7","97812400140"
"008350","남선알미늄","KOSPI","","1052","-20","-1.87","135791202680"
"008355","남선알미우","KOSPI","","7280","110","1.53","2241439200"
"008420","문배철강","KOSPI","","2235","5","0.22","45825333675"
"008490","서흥","KOSPI","","21250","-100","-0.47","245843651250"
"008600","윌비스","KOSPI","","2620","0","0.00","17615839860"
"008700","아남전자","KOSPI","","1273","23","1.84","98179895860"
"008730","율촌화학","KOSPI","","16260","-230","-1.39","403248000000"
"008770","호텔신라","KOSPI","","42200","400","0.96","1656270706200"
"008775","호텔신라우","KOSPI","","29100","-50","-0.17","21879678900"
"008870","금비","KOSPI","","40700","300","0.74","40700000000"
"008930","한미사이언스","KOSPI","","52800","1300","2.52","3611073840000"
"008970","KBI동양철관","KOSPI","","1138","-2","-0.18","118086740166"
"009070","KCTC","KOSPI","","4140","125","3.11","124200000000"
"009140","경인전자","KOSPI","","22100","-250","-1.12","34714613700"
"009150","삼성전기","KOSPI","","1401000","53000","3.93","104645868096000"
"009155","삼성전기우","KOSPI","","501000","7000","1.42","1456398984000"
"009160","SIMPAC","KOSPI","","4960","-150","-2.94","324240001280"
"009180","한솔로지스틱스","KOSPI","","2800","15","0.54","78836310000"
"009190","대양금속","KOSPI","","1307","6","0.46","57490061425"
"009200","무림페이퍼","KOSPI","","1515","-4","-0.26","63038104650"
"009240","한샘","KOSPI","","37400","400","1.08","880168907200"
"009270","신원","KOSPI","","1163","1","0.09","133477967059"
"009290","광동제약","KOSPI","","6340","0","0.00","315730782720"
"009310","참엔지니어링","KOSPI","","5330","0","0.00","23329484620"
"009320","아진전자부품","KOSPI","","949","2","0.21","46785481730"
"009410","태영건설","KOSPI","","1687","12","0.72","502034461586"
"009415","태영건설우","KOSPI","","6450","130","2.06","4192332300"
"009420","한올바이오파마","KOSPI","","54700","800","1.48","2857562898600"
"009440","KC그린홀딩스","KOSPI","","756","0","0.00","17568790596"
"009450","경동나비엔","KOSPI","","61000","700","1.16","888684112000"
"009460","한창제지","KOSPI","","2740","-10","-0.36","32697781780"
"009470","삼화전기","KOSPI","","22800","850","3.87","150795096000"
"009540","HD한국조선해양","KOSPI","","348500","4500","1.31","24664430926000"
"009580","무림P&P","KOSPI","","1623","2","0.12","101223789852"
"009680","모토닉","KOSPI","","10370","-30","-0.29","225372184780"
"009770","삼정펄프","KOSPI","","28300","350","1.25","70749179300"
"009810","MDS스피어","KOSPI","","1908","0","0.00","30050240616"
"009830","한화솔루션","KOSPI","","30050","150","0.5","6758020706800"
"009835","한화솔루션우","KOSPI","","17090","-50","-0.29","43487487440"
"009900","명신산업","KOSPI","","8630","860","11.07","452817247790"
"009970","영원무역홀딩스","KOSPI","","170900","-500","-0.29","2213807325300"
"010040","한국내화","KOSPI","","1643","3","0.18","67473182866"
"010060","OCI홀딩스","KOSPI","","227500","0","0.00","4247477780000"
"010100","한국무브넥스","KOSPI","","3580","-20","-0.56","109012503600"
"010120","LS ELECTRIC","KOSPI","","195300","3200","1.67","29295000000000"
"010130","고려아연","KOSPI","","1222000","-2000","-0.16","25506768118000"
"010140","삼성중공업","KOSPI","","21400","-250","-1.15","18832000000000"
"010400","우진아이엔에스","KOSPI","","4490","-40","-0.88","34222780000"
"010580","에스엠벡셀","KOSPI","","1699","-38","-2.19","189016740240"
"010640","진양폴리","KOSPI","","2120","-55","-2.53","35404000000"
"010660","화천기계","KOSPI","","3040","150","5.19","66880000000"
"010690","화신","KOSPI","","7750","160","2.11","270633177500"
"010770","평화홀딩스","KOSPI","","3530","15","0.43","51627894980"
"010780","아이에스동서","KOSPI","","15740","70","0.45","475143002240"
"010820","퍼스텍","KOSPI","","5670","150","2.72","276536888460"
"010950","S-Oil","KOSPI","","157300","9400","6.36","17709273181600"
"010955","S-Oil우","KOSPI","","71900","3100","4.51","289176551300"
"010960","삼호개발","KOSPI","","3160","5","0.16","76219200000"
"011000","진원생명과학","KOSPI","","2670","0","0.00","48531471270"
"011070","LG이노텍","KOSPI","","562000","6000","1.08","13300914134000"
"011090","에넥스","KOSPI","","1278","38","3.06","15153315012"
"011150","CJ씨푸드","KOSPI","","1994","-11","-0.55","71645961362"
"011155","CJ씨푸드1우","KOSPI","","6530","10","0.15","1306000000"
"011170","롯데케미칼","KOSPI","","60000","-1000","-1.64","2566525140000"
"011200","HMM","KOSPI","","21050","-300","-1.41","19855159268500"
"011210","현대위아","KOSPI","","57600","400","0.7","1566436780800"
